list_name,NAME_0,NAME_1,NAME_2,NAME_3,label,name
NAME_3,UGA,Soroti,Soroti,Tubur,Tubur,Tubur
NAME_3,UGA,Soroti,Soroti,Western_Division,Western_Division,Western_Division
NAME_3,UGA,Tororo,Bunyole,Budumba,Budumba,Budumba
NAME_3,UGA,Tororo,Bunyole,Busaba,Busaba,Busaba
NAME_3,UGA,Tororo,Bunyole,Busolwe,Busolwe,Busolwe
NAME_3,UGA,Tororo,Bunyole,Butaleja,Butaleja,Butaleja
NAME_3,UGA,Tororo,Bunyole,Kachonga,Kachonga,Kachonga
NAME_3,UGA,Tororo,Bunyole,Nawanjofu,Nawanjofu,Nawanjofu
NAME_3,UGA,Tororo,Bunyole,Nazimasa,Nazimasa,Nazimasa
NAME_3,UGA,Tororo,Kisoko_(West_Budama),Iyolwa,Iyolwa,Iyolwa
NAME_3,UGA,Tororo,Kisoko_(West_Budama),Kirewa,Kirewa,Kirewa
NAME_3,UGA,Tororo,Kisoko_(West_Budama),Kisoko,Kisoko,Kisoko
NAME_3,UGA,Tororo,Kisoko_(West_Budama),Mulanda,Mulanda,Mulanda
NAME_3,UGA,Tororo,Kisoko_(West_Budama),Nabuyoga,Nabuyoga,Nabuyoga
NAME_3,UGA,Tororo,Kisoko_(West_Budama),Nagongera,Nagongera,Nagongera
NAME_3,UGA,Tororo,Kisoko_(West_Budama),Paya,Paya,Paya
NAME_3,UGA,Tororo,Kisoko_(West_Budama),Petta,Petta,Petta
NAME_3,UGA,Tororo,Kisoko_(West_Budama),Rubongi,Rubongi,Rubongi
NAME_3,UGA,Tororo,Tororo,Eastern_Divisioni,Eastern_Divisioni,Eastern_Divisioni
NAME_3,UGA,Tororo,Tororo,Kwapa,Kwapa,Kwapa
NAME_3,UGA,Tororo,Tororo,Mella,Mella,Mella
NAME_3,UGA,Tororo,Tororo,Merikit,Merikit,Merikit
NAME_3,UGA,Tororo,Tororo,Molo,Molo,Molo
NAME_3,UGA,Tororo,Tororo,Mukuju,Mukuju,Mukuju
NAME_3,UGA,Tororo,Tororo,Osukuru,Osukuru,Osukuru
NAME_3,UGA,Tororo,Tororo,Western_Divisioni,Western_Divisioni,Western_Divisioni
NAME_3,UGA,Wakiso,Busiiro,Kakiri,Kakiri,Kakiri
NAME_3,UGA,Wakiso,Busiiro,Kasanje,Kasanje,Kasanje
NAME_3,UGA,Wakiso,Busiiro,Katabi-Entebbe,Katabi-Entebbe,Katabi-Entebbe
NAME_3,UGA,Wakiso,Busiiro,Masulita,Masulita,Masulita
NAME_3,UGA,Wakiso,Busiiro,Namayumba,Namayumba,Namayumba
NAME_3,UGA,Wakiso,Busiiro,Nsangi,Nsangi,Nsangi
NAME_3,UGA,Wakiso,Busiiro,Ssisa,Ssisa,Ssisa
NAME_3,UGA,Wakiso,Busiiro,Wakiso_Tc,Wakiso_Tc,Wakiso_Tc
NAME_3,UGA,Wakiso,Busiiro,Wakiso,Wakiso,Wakiso
NAME_3,UGA,Wakiso,Entebbe,Division_A,Division_A,Division_A
NAME_3,UGA,Wakiso,Entebbe,Division_B,Division_B,Division_B
NAME_3,UGA,Wakiso,Jinja,Busukuma,Busukuma,Busukuma
NAME_3,UGA,Wakiso,Jinja,Gombe,Gombe,Gombe
NAME_3,UGA,Wakiso,Jinja,Kira,Kira,Kira
NAME_3,UGA,Wakiso,Jinja,Nabweru,Nabweru,Nabweru
NAME_3,UGA,Wakiso,Jinja,Nangabo,Nangabo,Nangabo
NAME_3,UGA,Wakiso,Jinja,Ssabagabo-Makindye,Ssabagabo-Makindye,Ssabagabo-Makindye
NAME_3,UGA,Yumbe,Aringa,Apo,Apo,Apo
NAME_3,UGA,Yumbe,Aringa,Drajani,Drajani,Drajani
NAME_3,UGA,Yumbe,Aringa,Kei,Kei,Kei
NAME_3,UGA,Yumbe,Aringa,Kuru,Kuru,Kuru
NAME_3,UGA,Yumbe,Aringa,Midigo,Midigo,Midigo
NAME_3,UGA,Yumbe,Aringa,Odravu,Odravu,Odravu
NAME_3,UGA,Yumbe,Aringa,Romogi,Romogi,Romogi
NAME_3,UGA,Yumbe,Aringa,Yumbe_Tc,Yumbe_Tc,Yumbe_Tc
NAME_3,COD,Equateur,Equateur,Basankusu,Basankusu,Basankusu
NAME_3,COD,Equateur,Equateur,Bikoro,Bikoro,Bikoro
NAME_3,COD,Equateur,Equateur,Bolomba,Bolomba,Bolomba
NAME_3,COD,Equateur,Equateur,Bomongo,Bomongo,Bomongo
NAME_3,COD,Equateur,Equateur,Ingende,Ingende,Ingende
NAME_3,COD,Equateur,Equateur,Lukolela,Lukolela,Lukolela
NAME_3,COD,Equateur,Equateur,Makanza,Makanza,Makanza
NAME_3,COD,Equateur,Mbandaka,Mbandaka,Mbandaka,Mbandaka
NAME_3,COD,Equateur,Mongala,Bongandanga,Bongandanga,Bongandanga
NAME_3,COD,Equateur,Mongala,Bumba,Bumba,Bumba
NAME_3,COD,Equateur,Mongala,Lisala,Lisala,Lisala
NAME_3,COD,Equateur,Nord-Ubangi,Bosobolo,Bosobolo,Bosobolo
NAME_3,COD,Equateur,Nord-Ubangi,Businga,Businga,Businga
NAME_3,COD,Equateur,Nord-Ubangi,Mobayi-Mbongo,Mobayi-Mbongo,Mobayi-Mbongo
NAME_3,COD,Equateur,Nord-Ubangi,Yakoma,Yakoma,Yakoma
NAME_3,COD,Equateur,Sud-Ubangi,Budjala,Budjala,Budjala
NAME_3,COD,Equateur,Sud-Ubangi,Gemena,Gemena,Gemena
NAME_3,COD,Equateur,Sud-Ubangi,Kungu,Kungu,Kungu
NAME_3,COD,Equateur,Sud-Ubangi,Libenge_Zongo,Libenge_Zongo,Libenge_Zongo
NAME_3,COD,Equateur,Tshuapa,Befale,Befale,Befale
NAME_3,COD,Equateur,Tshuapa,Boende,Boende,Boende
NAME_3,COD,Equateur,Tshuapa,Bokungu,Bokungu,Bokungu
NAME_3,COD,Equateur,Tshuapa,Djolu,Djolu,Djolu
NAME_3,COD,Equateur,Tshuapa,Ikela,Ikela,Ikela
NAME_3,COD,Equateur,Tshuapa,Monkoto,Monkoto,Monkoto
NAME_3,COD,Bandundu,Bandundu,Bandundu,Bandundu,Bandundu
NAME_3,COD,Bandundu,Kwango,Feshi,Feshi,Feshi
NAME_3,COD,Bandundu,Kwango,Kahemba,Kahemba,Kahemba
NAME_3,COD,Bandundu,Kwango,Kasonga-Lunda,Kasonga-Lunda,Kasonga-Lunda
NAME_3,COD,Bandundu,Kwango,Kenge,Kenge,Kenge
NAME_3,COD,Bandundu,Kwango,Popokabaka,Popokabaka,Popokabaka
NAME_3,COD,Bandundu,Kwilu,Bagata,Bagata,Bagata
NAME_3,COD,Bandundu,Kwilu,Bulungu_Kikwit,Bulungu_Kikwit,Bulungu_Kikwit
NAME_3,COD,Bandundu,Kwilu,Gungu,Gungu,Gungu
NAME_3,COD,Bandundu,Kwilu,Idiofa,Idiofa,Idiofa
NAME_3,COD,Bandundu,Kwilu,Masi-Manimba,Masi-Manimba,Masi-Manimba
NAME_3,COD,Bandundu,Mai-Ndombe,Bolobo,Bolobo,Bolobo
NAME_3,COD,Bandundu,Mai-Ndombe,Inongo,Inongo,Inongo
NAME_3,COD,Bandundu,Mai-Ndombe,Kiri,Kiri,Kiri
NAME_3,COD,Bandundu,Mai-Ndombe,Kutu,Kutu,Kutu
NAME_3,COD,Bandundu,Mai-Ndombe,Mushie,Mushie,Mushie
NAME_3,COD,Bandundu,Mai-Ndombe,Oshwe,Oshwe,Oshwe
NAME_3,COD,Bas-Congo,Bas-Fleuve,Lukula,Lukula,Lukula
NAME_3,COD,Bas-Congo,Bas-Fleuve,Seke-Banza,Seke-Banza,Seke-Banza
NAME_3,COD,Bas-Congo,Bas-Fleuve,Tshela,Tshela,Tshela
NAME_3,COD,Bas-Congo,Boma,Boma,Boma,Boma
NAME_3,COD,Bas-Congo,Boma,Moanda,Moanda,Moanda
NAME_3,COD,Bas-Congo,Cataractes,Luozi,Luozi,Luozi
NAME_3,COD,Bas-Congo,Cataractes,Mbanza-Ngungu,Mbanza-Ngungu,Mbanza-Ngungu
NAME_3,COD,Bas-Congo,Cataractes,Songololo,Songololo,Songololo
NAME_3,COD,Bas-Congo,Lukaya,Kasangulu,Kasangulu,Kasangulu
NAME_3,COD,Bas-Congo,Lukaya,Kimvula,Kimvula,Kimvula
NAME_3,COD,Bas-Congo,Lukaya,Madimba,Madimba,Madimba
NAME_3,COD,Bas-Congo,Matadi,Matadi,Matadi,Matadi
NAME_3,COD,Kasai-Occidental,Kananga,Kananga,Kananga,Kananga
NAME_3,COD,Kasai-Occidental,Kasai,Dekese,Dekese,Dekese
NAME_3,COD,Kasai-Occidental,Kasai,Ilebo,Ilebo,Ilebo
NAME_3,COD,Kasai-Occidental,Kasai,Luebo,Luebo,Luebo
NAME_3,COD,Kasai-Occidental,Kasai,Mweka,Mweka,Mweka
NAME_3,COD,Kasai-Occidental,Kasai,Thikapa,Thikapa,Thikapa
NAME_3,COD,Kasai-Occidental,Lulua,Demba,Demba,Demba
NAME_3,COD,Kasai-Occidental,Lulua,Dibaya,Dibaya,Dibaya
NAME_3,COD,Kasai-Occidental,Lulua,Dimbelenge,Dimbelenge,Dimbelenge
NAME_3,COD,Kasai-Occidental,Lulua,Kazumba,Kazumba,Kazumba
NAME_3,COD,Kasai-Occidental,Lulua,Luiza,Luiza,Luiza
NAME_3,COD,Kasai-Oriental,Kabinda,Kabinda,Kabinda,Kabinda
NAME_3,COD,Kasai-Oriental,Kabinda,Kamiji,Kamiji,Kamiji
NAME_3,COD,Kasai-Oriental,Kabinda,Lubao,Lubao,Lubao
NAME_3,COD,Kasai-Oriental,Kabinda,Mwene-Ditu,Mwene-Ditu,Mwene-Ditu
NAME_3,COD,Kasai-Oriental,Kabinda,Ngandagika,Ngandagika,Ngandagika
NAME_3,COD,Kasai-Oriental,Mbuji-Mayi,Mbuji-Mayi,Mbuji-Mayi,Mbuji-Mayi
NAME_3,COD,Kasai-Oriental,Sankuru,Katako-Kombe,Katako-Kombe,Katako-Kombe
NAME_3,COD,Kasai-Oriental,Sankuru,Kole,Kole,Kole
NAME_3,COD,Kasai-Oriental,Sankuru,Lodja,Lodja,Lodja
NAME_3,COD,Kasai-Oriental,Sankuru,Lomela,Lomela,Lomela
NAME_3,COD,Kasai-Oriental,Sankuru,Lubefu,Lubefu,Lubefu
NAME_3,COD,Kasai-Oriental,Sankuru,Lusambo,Lusambo,Lusambo
NAME_3,COD,Kasai-Oriental,Tshilenge,Tshilenge,Tshilenge,Tshilenge
NAME_3,COD,Katanga,Haut-Lomami,Bukama,Bukama,Bukama
NAME_3,COD,Katanga,Haut-Lomami,Kabongo,Kabongo,Kabongo
NAME_3,COD,Katanga,Haut-Lomami,Kamina,Kamina,Kamina
NAME_3,COD,Katanga,Haut-Lomami,Kaniama,Kaniama,Kaniama
NAME_3,COD,Katanga,Haut-Lomami,Malemba-Nkulu,Malemba-Nkulu,Malemba-Nkulu
NAME_3,COD,Katanga,Haut-Shaba,Kambove_Likasi,Kambove_Likasi,Kambove_Likasi
NAME_3,COD,Katanga,Haut-Shaba,Kasenga,Kasenga,Kasenga
NAME_3,COD,Katanga,Haut-Shaba,Kipushi,Kipushi,Kipushi
NAME_3,COD,Katanga,Haut-Shaba,Mitwaba,Mitwaba,Mitwaba
NAME_3,COD,Katanga,Haut-Shaba,Pweto,Pweto,Pweto
NAME_3,COD,Katanga,Haut-Shaba,Sakania,Sakania,Sakania
NAME_3,COD,Katanga,Kolwezi,Lubudi,Lubudi,Lubudi
NAME_3,COD,Katanga,Kolwezi,Mutshatasha_Kolwezi,Mutshatasha_Kolwezi,Mutshatasha_Kolwezi
NAME_3,COD,Katanga,Lualaba,Dilolo,Dilolo,Dilolo
NAME_3,COD,Katanga,Lualaba,Kapanga,Kapanga,Kapanga
NAME_3,COD,Katanga,Lualaba,Sandoa,Sandoa,Sandoa
NAME_3,COD,Katanga,Lubumbashi,Lubumbashi,Lubumbashi,Lubumbashi
NAME_3,COD,Katanga,Tanganika,Kabalo,Kabalo,Kabalo
NAME_3,COD,Katanga,Tanganika,Kalemie,Kalemie,Kalemie
NAME_3,COD,Katanga,Tanganika,Kongolo,Kongolo,Kongolo
NAME_3,COD,Katanga,Tanganika,Manono,Manono,Manono
NAME_3,COD,Katanga,Tanganika,Moba,Moba,Moba
NAME_3,COD,Katanga,Tanganika,Nyunzu,Nyunzu,Nyunzu
NAME_3,COD,Kinshasa_City,Kinshasa,Kinshasa_Rural,Kinshasa_Rural,Kinshasa_Rural
NAME_3,COD,Kinshasa_City,Kinshasa,Kinshasa_Urban,Kinshasa_Urban,Kinshasa_Urban
NAME_3,COD,Kivu,Bukavu,Bukavu,Bukavu,Bukavu
NAME_3,COD,Kivu,Maniema,Kabambare,Kabambare,Kabambare
NAME_3,COD,Kivu,Maniema,Kasongo,Kasongo,Kasongo
NAME_3,COD,Kivu,Maniema,Kibombo,Kibombo,Kibombo
NAME_3,COD,Kivu,Maniema,Kindu,Kindu,Kindu
NAME_3,COD,Kivu,Maniema,Lubutu,Lubutu,Lubutu
NAME_3,COD,Kivu,Maniema,Pangi,Pangi,Pangi
NAME_3,COD,Kivu,Maniema,Punia,Punia,Punia
NAME_3,COD,Kivu,Nord-Kivu,Beni,Beni,Beni
NAME_3,COD,Kivu,Nord-Kivu,Goma,Goma,Goma
NAME_3,COD,Kivu,Nord-Kivu,Lubero,Lubero,Lubero
NAME_3,COD,Kivu,Nord-Kivu,Masisi,Masisi,Masisi
NAME_3,COD,Kivu,Nord-Kivu,Rutshuru,Rutshuru,Rutshuru
NAME_3,COD,Kivu,Nord-Kivu,Walikale,Walikale,Walikale
NAME_3,COD,Kivu,Sud-Kivu,Fizi,Fizi,Fizi
NAME_3,COD,Kivu,Sud-Kivu,Idjwi,Idjwi,Idjwi
NAME_3,COD,Kivu,Sud-Kivu,Kabare,Kabare,Kabare
NAME_3,COD,Kivu,Sud-Kivu,Kalehe,Kalehe,Kalehe
NAME_3,COD,Kivu,Sud-Kivu,Mwenga,Mwenga,Mwenga
NAME_3,COD,Kivu,Sud-Kivu,Shabunda,Shabunda,Shabunda
NAME_3,COD,Kivu,Sud-Kivu,Uvira,Uvira,Uvira
NAME_3,COD,Kivu,Sud-Kivu,Walungu,Walungu,Walungu
NAME_3,COD,Orientale,Bas-Uele,Aketi,Aketi,Aketi
NAME_3,COD,Orientale,Bas-Uele,Ango,Ango,Ango
NAME_3,COD,Orientale,Bas-Uele,Bambesa,Bambesa,Bambesa
NAME_3,COD,Orientale,Bas-Uele,Bondo,Bondo,Bondo
NAME_3,COD,Orientale,Bas-Uele,Buta,Buta,Buta
NAME_3,COD,Orientale,Bas-Uele,Polo,Polo,Polo
NAME_3,COD,Orientale,Haut-Uele,Dungu,Dungu,Dungu
NAME_3,COD,Orientale,Haut-Uele,Faradje,Faradje,Faradje
NAME_3,COD,Orientale,Haut-Uele,Niangara,Niangara,Niangara
NAME_3,COD,Orientale,Haut-Uele,Rungu,Rungu,Rungu
NAME_3,COD,Orientale,Haut-Uele,Wamba,Wamba,Wamba
NAME_3,COD,Orientale,Haut-Uele,Watsa,Watsa,Watsa
NAME_3,COD,Orientale,Ituri,Aru,Aru,Aru
NAME_3,COD,Orientale,Ituri,Djugu,Djugu,Djugu
NAME_3,COD,Orientale,Ituri,Irumu,Irumu,Irumu
NAME_3,COD,Orientale,Ituri,Mahagi,Mahagi,Mahagi
NAME_3,COD,Orientale,Ituri,Mambasa,Mambasa,Mambasa
NAME_3,COD,Orientale,Kisangani,Kisangani,Kisangani,Kisangani
NAME_3,COD,Orientale,Tshopo,Bafwasende,Bafwasende,Bafwasende
NAME_3,COD,Orientale,Tshopo,Banalia,Banalia,Banalia
NAME_3,COD,Orientale,Tshopo,Basoko,Basoko,Basoko
NAME_3,COD,Orientale,Tshopo,Isangi,Isangi,Isangi
NAME_3,COD,Orientale,Tshopo,Opala,Opala,Opala
NAME_3,COD,Orientale,Tshopo,Ubundu,Ubundu,Ubundu
NAME_3,COD,Orientale,Tshopo,Yohuma,Yohuma,Yohuma
NAME_3,UGA,Adjumani,East_Moyo,Other,Other,Other
NAME_3,UGA,Apac,Kole,Other,Other,Other
NAME_3,UGA,Apac,Kwania,Other,Other,Other
NAME_3,UGA,Apac,Maruzi,Other,Other,Other
NAME_3,UGA,Apac,Oyam,Other,Other,Other
NAME_3,UGA,Arua,Arua_Municipality,Other,Other,Other
NAME_3,UGA,Arua,Ayivu,Other,Other,Other
NAME_3,UGA,Arua,Koboko,Other,Other,Other
NAME_3,UGA,Arua,Madi-Okollo,Other,Other,Other
NAME_3,UGA,Arua,Maracha,Other,Other,Other
NAME_3,UGA,Arua,Terego,Other,Other,Other
NAME_3,UGA,Arua,Vurra,Other,Other,Other
NAME_3,UGA,Bugiri,Bukooli,Other,Other,Other
NAME_3,UGA,Bundibugyo,Bwamba,Other,Other,Other
NAME_3,UGA,Bundibugyo,Ntoroko,Other,Other,Other
NAME_3,UGA,Bushenyi,Buhweju,Other,Other,Other
NAME_3,UGA,Bushenyi,Bunyaruguru,Other,Other,Other
NAME_3,UGA,Bushenyi,Igara,Other,Other,Other
NAME_3,UGA,Bushenyi,Ruhinda,Other,Other,Other
NAME_3,UGA,Bushenyi,Sheema,Other,Other,Other
NAME_3,UGA,Busia,Samia-Bugwe,Other,Other,Other
NAME_3,UGA,Gulu,Aswa,Other,Other,Other
NAME_3,UGA,Gulu,Gulu,Other,Other,Other
NAME_3,UGA,Gulu,Kilak,Other,Other,Other
NAME_3,UGA,Gulu,Nwoya,Other,Other,Other
NAME_3,UGA,Gulu,Omoro,Other,Other,Other
NAME_3,UGA,Hoima,Bugahya,Other,Other,Other
NAME_3,UGA,Hoima,Buhaguzi,Other,Other,Other
NAME_3,UGA,Iganga,Bugweri,Other,Other,Other
NAME_3,UGA,Iganga,Busiki,Other,Other,Other
NAME_3,UGA,Iganga,Kigulu,Other,Other,Other
NAME_3,UGA,Iganga,Luuka,Other,Other,Other
NAME_3,UGA,Jinja,Butembe,Other,Other,Other
NAME_3,UGA,Jinja,Jinja,Other,Other,Other
NAME_3,UGA,Jinja,Kagoma,Other,Other,Other
NAME_3,UGA,Kabale,Kabale,Other,Other,Other
NAME_3,UGA,Kabale,Ndorwa,Other,Other,Other
NAME_3,UGA,Kabale,Rubanda,Other,Other,Other
NAME_3,UGA,Kabale,Rukiga,Other,Other,Other
NAME_3,UGA,Kabarole,Bunyangabu,Other,Other,Other
NAME_3,UGA,Kabarole,Burahya,Other,Other,Other
NAME_3,UGA,Kabarole,Fort_Portal,Other,Other,Other
NAME_3,UGA,Kaberamaido,Kaberamaido,Other,Other,Other
NAME_3,UGA,Kaberamaido,Kalaki,Other,Other,Other
NAME_3,UGA,Kalangala,Bujumba,Other,Other,Other
NAME_3,UGA,Kalangala,Kyamuswa,Other,Other,Other
NAME_3,UGA,Kampala,Kampala,Other,Other,Other
NAME_3,UGA,Kamuli,Budiope,Other,Other,Other
NAME_3,UGA,Kamuli,Bugabula,Other,Other,Other
NAME_3,UGA,Kamuli,Bulamogi,Other,Other,Other
NAME_3,UGA,Kamuli,Buzaaya,Other,Other,Other
NAME_3,UGA,Kamwenge,Kibale,Other,Other,Other
NAME_3,UGA,Kamwenge,Kitagwenda,Other,Other,Other
NAME_3,UGA,Kanungu,Kinkiizi,Other,Other,Other
NAME_3,UGA,Kapchorwa,Kongasis,Other,Other,Other
NAME_3,UGA,Kapchorwa,Kween,Other,Other,Other
NAME_3,UGA,Kapchorwa,Tingey,Other,Other,Other
NAME_3,UGA,Kasese,Bukonjo,Other,Other,Other
NAME_3,UGA,Kasese,Busongora,Other,Other,Other
NAME_3,UGA,Katakwi,Amuria,Other,Other,Other
NAME_3,UGA,Katakwi,Kapelebyong,Other,Other,Other
NAME_3,UGA,Katakwi,Usuk,Other,Other,Other
NAME_3,UGA,Kayunga,Bbaale,Other,Other,Other
NAME_3,UGA,Kayunga,Ntenjeru,Other,Other,Other
NAME_3,UGA,Kibale,Bugangaizi,Other,Other,Other
NAME_3,UGA,Kibale,Buyaga,Other,Other,Other
NAME_3,UGA,Kiboga,Kiboga,Other,Other,Other
NAME_3,UGA,Kisoro,Kisoro,Other,Other,Other
NAME_3,UGA,Kitgum,Chua,Other,Other,Other
NAME_3,UGA,Kitgum,Lamwo,Other,Other,Other
NAME_3,UGA,Kotido,Dodoth,Other,Other,Other
NAME_3,UGA,Kotido,Jie,Other,Other,Other
NAME_3,UGA,Kotido,Labwor,Other,Other,Other
NAME_3,UGA,Kumi,Bukedea,Other,Other,Other
NAME_3,UGA,Kumi,Kumi,Other,Other,Other
NAME_3,UGA,Kumi,Ngora,Other,Other,Other
NAME_3,UGA,Kyenjojo,Kyaka,Other,Other,Other
NAME_3,UGA,Kyenjojo,Mwenge,Other,Other,Other
NAME_3,UGA,Lake_Albert,Lake_Albert,Other,Other,Other
NAME_3,UGA,Lake_Victoria,Lake_Victoria,Other,Other,Other
NAME_3,UGA,Lira,Dokolo,Other,Other,Other
NAME_3,UGA,Lira,Erute,Other,Other,Other
NAME_3,UGA,Lira,Kyoga,Other,Other,Other
NAME_3,UGA,Lira,Lira,Other,Other,Other
NAME_3,UGA,Lira,Moroto,Other,Other,Other
NAME_3,UGA,Lira,Otuke,Other,Other,Other
NAME_3,UGA,Luwero,Bamunanika,Other,Other,Other
NAME_3,UGA,Luwero,Katikamu,Other,Other,Other
NAME_3,UGA,Luwero,Nakaseke,Other,Other,Other
NAME_3,UGA,Masaka,Bukomansimbi,Other,Other,Other
NAME_3,UGA,Masaka,Bukoto,Other,Other,Other
NAME_3,UGA,Masaka,Kalungu,Other,Other,Other
NAME_3,UGA,Masaka,Masaka,Other,Other,Other
NAME_3,UGA,Masindi,Bujenje,Other,Other,Other
NAME_3,UGA,Masindi,Buruli,Other,Other,Other
NAME_3,UGA,Masindi,Kibanda,Other,Other,Other
NAME_3,UGA,Mayuge,Bunya,Other,Other,Other
NAME_3,UGA,Mbale,Bubulo,Other,Other,Other
NAME_3,UGA,Mbale,Bungokho,Other,Other,Other
NAME_3,UGA,Mbale,Manjiya,Other,Other,Other
NAME_3,UGA,Mbale,Mbale,Other,Other,Other
NAME_3,UGA,Mbarara,Bukanga,Other,Other,Other
NAME_3,UGA,Mbarara,Ibanda,Other,Other,Other
NAME_3,UGA,Mbarara,Isingiro,Other,Other,Other
NAME_3,UGA,Mbarara,Kashari,Other,Other,Other
NAME_3,UGA,Mbarara,Kazo,Other,Other,Other
NAME_3,UGA,Mbarara,Mbarara,Other,Other,Other
NAME_3,UGA,Mbarara,Nyabushozi,Other,Other,Other
NAME_3,UGA,Mbarara,Rwampara,Other,Other,Other
NAME_3,UGA,Moroto,Bokora,Other,Other,Other
NAME_3,UGA,Moroto,Matheniko,Other,Other,Other
NAME_3,UGA,Moroto,Moroto,Other,Other,Other
NAME_3,UGA,Moyo,Obongi,Other,Other,Other
NAME_3,UGA,Moyo,West_Moyo,Other,Other,Other
NAME_3,UGA,Mpigi,Butambala,Other,Other,Other
NAME_3,UGA,Mpigi,Gomba,Other,Other,Other
NAME_3,UGA,Mpigi,Mawokota,Other,Other,Other
NAME_3,UGA,Mubende,Busujju,Other,Other,Other
NAME_3,UGA,Mubende,Buwekula,Other,Other,Other
NAME_3,UGA,Mubende,Kassanda,Other,Other,Other
NAME_3,UGA,Mubende,Mityana,Other,Other,Other
NAME_3,UGA,Mukono,Buikwe,Other,Other,Other
NAME_3,UGA,Mukono,Buvuma_Islands,Other,Other,Other
NAME_3,UGA,Mukono,Mukono,Other,Other,Other
NAME_3,UGA,Mukono,Nakifuma,Other,Other,Other
NAME_3,UGA,Nakapiripirit,Chekwii,Other,Other,Other
NAME_3,UGA,Nakapiripirit,Pian,Other,Other,Other
NAME_3,UGA,Nakapiripirit,Pokot,Other,Other,Other
NAME_3,UGA,Nakasongola,Buruli,Other,Other,Other
NAME_3,UGA,Nebbi,Jonam,Other,Other,Other
NAME_3,UGA,Nebbi,Okoro,Other,Other,Other
NAME_3,UGA,Nebbi,Padyere,Other,Other,Other
NAME_3,UGA,Ntungamo,Kajara,Other,Other,Other
NAME_3,UGA,Ntungamo,Ruhaama,Other,Other,Other
NAME_3,UGA,Ntungamo,Rushenyi,Other,Other,Other
NAME_3,UGA,Pader,Agago,Other,Other,Other
NAME_3,UGA,Pader,Aruu,Other,Other,Other
NAME_3,UGA,Pallisa,Budaka,Other,Other,Other
NAME_3,UGA,Pallisa,Butebo,Other,Other,Other
NAME_3,UGA,Pallisa,Kibuku,Other,Other,Other
NAME_3,UGA,Pallisa,Pallisa,Other,Other,Other
NAME_3,UGA,Rakai,Kabula,Other,Other,Other
NAME_3,UGA,Rakai,Kakuuto,Other,Other,Other
NAME_3,UGA,Rakai,Kooki,Other,Other,Other
NAME_3,UGA,Rakai,Kyotera,Other,Other,Other
NAME_3,UGA,Rukungiri,Bufumbira,Other,Other,Other
NAME_3,UGA,Rukungiri,Rubabo,Other,Other,Other
NAME_3,UGA,Sembabule,Lwemiyaga,Other,Other,Other
NAME_3,UGA,Sembabule,Mawogola,Other,Other,Other
NAME_3,UGA,Sironko,Budadiri,Other,Other,Other
NAME_3,UGA,Sironko,Bulambuli,Other,Other,Other
NAME_3,UGA,Sironko,Mt._Elgon_Np,Other,Other,Other
NAME_3,UGA,Soroti,Kasilo,Other,Other,Other
NAME_3,UGA,Soroti,Serere,Other,Other,Other
NAME_3,UGA,Soroti,Soroti,Other,Other,Other
NAME_3,UGA,Tororo,Bunyole,Other,Other,Other
NAME_3,UGA,Tororo,Kisoko_(West_Budama),Other,Other,Other
NAME_3,UGA,Tororo,Tororo,Other,Other,Other
NAME_3,UGA,Wakiso,Busiiro,Other,Other,Other
NAME_3,UGA,Wakiso,Entebbe,Other,Other,Other
NAME_3,UGA,Wakiso,Jinja,Other,Other,Other
NAME_3,UGA,Yumbe,Aringa,Other,Other,Other
NAME_3,COD,Equateur,Equateur,Other,Other,Other
NAME_3,COD,Equateur,Mbandaka,Other,Other,Other
NAME_3,COD,Equateur,Mongala,Other,Other,Other
NAME_3,COD,Equateur,Nord-Ubangi,Other,Other,Other
NAME_3,COD,Equateur,Sud-Ubangi,Other,Other,Other
NAME_3,COD,Equateur,Tshuapa,Other,Other,Other
NAME_3,COD,Bandundu,Bandundu,Other,Other,Other
NAME_3,COD,Bandundu,Kwango,Other,Other,Other
NAME_3,COD,Bandundu,Kwilu,Other,Other,Other
NAME_3,COD,Bandundu,Mai-Ndombe,Other,Other,Other
NAME_3,COD,Bas-Congo,Bas-Fleuve,Other,Other,Other
NAME_3,COD,Bas-Congo,Boma,Other,Other,Other
NAME_3,COD,Bas-Congo,Cataractes,Other,Other,Other
NAME_3,COD,Bas-Congo,Lukaya,Other,Other,Other
NAME_3,COD,Bas-Congo,Matadi,Other,Other,Other
NAME_3,COD,Kasai-Occidental,Kananga,Other,Other,Other
NAME_3,COD,Kasai-Occidental,Kasai,Other,Other,Other
NAME_3,COD,Kasai-Occidental,Lulua,Other,Other,Other
NAME_3,COD,Kasai-Oriental,Kabinda,Other,Other,Other
NAME_3,COD,Kasai-Oriental,Mbuji-Mayi,Other,Other,Other
NAME_3,COD,Kasai-Oriental,Sankuru,Other,Other,Other
NAME_3,COD,Kasai-Oriental,Tshilenge,Other,Other,Other
NAME_3,COD,Katanga,Haut-Lomami,Other,Other,Other
NAME_3,COD,Katanga,Haut-Shaba,Other,Other,Other
NAME_3,COD,Katanga,Kolwezi,Other,Other,Other
NAME_3,COD,Katanga,Lualaba,Other,Other,Other
NAME_3,COD,Katanga,Lubumbashi,Other,Other,Other
NAME_3,COD,Katanga,Tanganika,Other,Other,Other
